2025-07-06 20:52:35.273 [main] WARN  o.s.b.t.j.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer - 
2025-07-06 21:42:25.149 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:8.133.246.113 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-07-06 21:42:25.289 [main] INFO  com.alibaba.nacos.common.remote.client - [0b0126d5-409a-4f0b-b320-bdb2fd792184_config-0] Success to connect to server [8.133.246.113:8848] on start up, connectionId = 1751809345048_139.226.176.198_12721
2025-07-06 21:42:25.290 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [0b0126d5-409a-4f0b-b320-bdb2fd792184_config-0] Notify connected event to listeners.
2025-07-06 21:42:25.290 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [0b0126d5-409a-4f0b-b320-bdb2fd792184_config-0] Connected,notify listen context...
2025-07-06 21:42:25.290 [main] INFO  com.alibaba.nacos.common.remote.client - [0b0126d5-409a-4f0b-b320-bdb2fd792184_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-07-06 21:42:25.291 [main] INFO  com.alibaba.nacos.common.remote.client - [0b0126d5-409a-4f0b-b320-bdb2fd792184_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda/0x000001b03d779638
2025-07-06 21:42:25.339 [main] WARN  c.bgpay.bgai.service.impl.DynamicRouteServiceImpl - Nacos中没有找到路由配置，使用默认配置
2025-07-06 21:42:25.339 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [subscribe] gateway-routes+DEFAULT_GROUP+d750d92e-152f-4055-a641-3bc9dda85a29
2025-07-06 21:42:25.339 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [add-listener] ok, tenant=d750d92e-152f-4055-a641-3bc9dda85a29, dataId=gateway-routes, group=DEFAULT_GROUP, cnt=1
2025-07-06 21:42:25.339 [main] INFO  c.bgpay.bgai.service.impl.DynamicRouteServiceImpl - 注册Nacos配置监听器成功
2025-07-06 21:42:25.343 [main] INFO  com.bgpay.bgai.config.NacosRouteConfigListener - 初始化Nacos路由配置监听器
2025-07-06 21:42:25.345 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-07-06 21:42:25.346 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-07-06 21:42:25.346 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0
2025-07-06 21:42:25.347 [main] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda/0x000001b03d63adc8
2025-07-06 21:42:25.347 [main] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda/0x000001b03d63b1d8
2025-07-06 21:42:25.347 [main] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2025-07-06 21:42:25.347 [main] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2025-07-06 21:42:25.348 [main] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Try to connect to server on start up, server: {serverIp = '8.133.246.113', server main port = 8848}
2025-07-06 21:42:25.348 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:8.133.246.113 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-07-06 21:42:25.505 [main] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Success to connect to server [8.133.246.113:8848] on start up, connectionId = 1751809345256_139.226.176.198_12739
2025-07-06 21:42:25.505 [main] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-07-06 21:42:25.505 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Notify connected event to listeners.
2025-07-06 21:42:25.505 [main] INFO  com.alibaba.nacos.common.remote.client - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda/0x000001b03d779638
2025-07-06 21:42:25.505 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [9dbbc59e-b236-4e59-b345-311654ab8b8e_config-0] Connected,notify listen context...
2025-07-06 21:42:25.536 [main] WARN  com.bgpay.bgai.config.NacosRouteConfigListener - Nacos中未找到路由配置数据
2025-07-06 21:42:25.539 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [subscribe] gateway-routes+DEFAULT_GROUP+d750d92e-152f-4055-a641-3bc9dda85a29
2025-07-06 21:42:25.539 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-d750d92e-152f-4055-a641-3bc9dda85a29-8.133.246.113_8848] [add-listener] ok, tenant=d750d92e-152f-4055-a641-3bc9dda85a29, dataId=gateway-routes, group=DEFAULT_GROUP, cnt=1
2025-07-06 21:42:25.784 [main] INFO  com.bgpay.bgai.controller.AuthController - 初始化认证控制器: clientId=bgai-client-id, 配置的端口=8688
2025-07-06 21:42:25.785 [main] INFO  com.bgpay.bgai.controller.AuthController - 更新认证控制器redirectUri端口: http://localhost:8080/api/auth/callback → http://localhost:8688/api/auth/callback
2025-07-06 21:42:25.786 [main] INFO  com.bgpay.bgai.controller.AuthController - 认证控制器URL配置已更新: redirectUri=http://localhost:8688/api/auth/callback, 系统实际运行端口=8688
2025-07-06 21:42:26.269 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - 加载到2个Saga状态机定义文件
2025-07-06 21:42:26.436 [main] INFO  com.bgpay.bgai.saga.CustomSagaJsonParser - 开始解析状态机定义: bgai-saga-transaction
2025-07-06 21:42:26.437 [main] INFO  com.bgpay.bgai.saga.CustomSagaJsonParser - 状态机 [bgai-saga-transaction] 原始版本: 0.0.5, 动态生成的新版本: 250706.214226.b427
2025-07-06 21:42:26.437 [main] INFO  com.bgpay.bgai.saga.CustomSagaJsonParser - 状态机定义解析成功: bgai-saga-transaction, 已更新版本号: 250706.214226.b427
2025-07-06 21:42:26.437 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - 成功加载状态机定义: /E:/project/bgai/target/classes/statelang/bgai-saga-transaction.json
2025-07-06 21:42:26.441 [main] INFO  com.bgpay.bgai.saga.CustomSagaJsonParser - 开始解析状态机定义: ChatCompletionSaga
2025-07-06 21:42:26.441 [main] INFO  com.bgpay.bgai.saga.CustomSagaJsonParser - 状态机 [ChatCompletionSaga] 原始版本: 0.0.5, 动态生成的新版本: 250706.214226.b6ec
2025-07-06 21:42:26.441 [main] INFO  com.bgpay.bgai.saga.CustomSagaJsonParser - 状态机定义解析成功: ChatCompletionSaga, 已更新版本号: 250706.214226.b6ec
2025-07-06 21:42:26.441 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - 成功加载状态机定义: /E:/project/bgai/target/classes/statelang/chat_completion_saga.json
2025-07-06 21:42:26.442 [main] INFO  com.bgpay.bgai.seata.SagaStateMachineConfig - 已设置saga.state-machine.auto-register=false，防止状态机重复注册
2025-07-06 21:42:26.558 [main] WARN  o.s.b.w.r.c.GenericReactiveWebApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'serviceDiscoveryExampleController' defined in file [E:\project\bgai\target\classes\com\bgpay\bgai\controller\ServiceDiscoveryExampleController.class]: Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name 'serviceDiscoveryUtils': Unsatisfied dependency expressed through field 'loadBalancedWebClient': Error creating bean with name 'loadBalancedWebClient' defined in class path resource [com/bgpay/bgai/web/WebClientConfig.class]: Unsatisfied dependency expressed through method 'loadBalancedWebClient' parameter 0: No qualifying bean of type 'org.springframework.web.reactive.function.client.WebClient$Builder' available: more than one 'primary' bean found among candidates: [loadBalancedWebClientBuilder, webClientBuilder, discoveryWebClientBuilder]
2025-07-06 21:42:26.558 [main] INFO  c.bgpay.bgai.service.impl.DynamicRouteServiceImpl - 动态路由服务关闭，执行清理操作
2025-07-06 21:42:26.564 [main] INFO  o.s.b.a.logging.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2025-07-06 21:42:26.594 [main] ERROR org.springframework.boot.SpringApplication - Application run failed
org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'serviceDiscoveryExampleController' defined in file [E:\project\bgai\target\classes\com\bgpay\bgai\controller\ServiceDiscoveryExampleController.class]: Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name 'serviceDiscoveryUtils': Unsatisfied dependency expressed through field 'loadBalancedWebClient': Error creating bean with name 'loadBalancedWebClient' defined in class path resource [com/bgpay/bgai/web/WebClientConfig.class]: Unsatisfied dependency expressed through method 'loadBalancedWebClient' parameter 0: No qualifying bean of type 'org.springframework.web.reactive.function.client.WebClient$Builder' available: more than one 'primary' bean found among candidates: [loadBalancedWebClientBuilder, webClientBuilder, discoveryWebClientBuilder]
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:795)
	at org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor(ConstructorResolver.java:237)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireConstructor(AbstractAutowireCapableBeanFactory.java:1355)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1192)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:562)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:326)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:324)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:975)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:962)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:624)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:754)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:456)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:334)
	at org.springframework.boot.test.context.SpringBootContextLoader.lambda$loadContext$3(SpringBootContextLoader.java:137)
	at org.springframework.util.function.ThrowingSupplier.get(ThrowingSupplier.java:58)
	at org.springframework.util.function.ThrowingSupplier.get(ThrowingSupplier.java:46)
	at org.springframework.boot.SpringApplication.withHook(SpringApplication.java:1454)
	at org.springframework.boot.test.context.SpringBootContextLoader$ContextLoaderHook.run(SpringBootContextLoader.java:553)
	at org.springframework.boot.test.context.SpringBootContextLoader.loadContext(SpringBootContextLoader.java:137)
	at org.springframework.boot.test.context.SpringBootContextLoader.loadContext(SpringBootContextLoader.java:108)
	at org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContextInternal(DefaultCacheAwareContextLoaderDelegate.java:225)
	at org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate.loadContext(DefaultCacheAwareContextLoaderDelegate.java:152)
	at org.springframework.test.context.support.DefaultTestContext.getApplicationContext(DefaultTestContext.java:130)
	at org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener.postProcessFields(MockitoTestExecutionListener.java:122)
	at org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener.injectFields(MockitoTestExecutionListener.java:106)
	at org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener.prepareTestInstance(MockitoTestExecutionListener.java:63)
	at org.springframework.test.context.TestContextManager.prepareTestInstance(TestContextManager.java:260)
	at org.springframework.test.context.testng.AbstractTestNGSpringContextTests.springTestContextPrepareTestInstance(AbstractTestNGSpringContextTests.java:119)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.testng.internal.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:134)
	at org.testng.internal.MethodInvocationHelper.invokeMethodConsideringTimeout(MethodInvocationHelper.java:63)
	at org.testng.internal.ConfigInvoker.invokeConfigurationMethod(ConfigInvoker.java:348)
	at org.testng.internal.ConfigInvoker.invokeConfigurations(ConfigInvoker.java:302)
	at org.testng.internal.TestMethodWorker.invokeBeforeClassMethods(TestMethodWorker.java:176)
	at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:122)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.testng.TestRunner.privateRun(TestRunner.java:766)
	at org.testng.TestRunner.run(TestRunner.java:587)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:384)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:378)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:337)
	at org.testng.SuiteRunner.run(SuiteRunner.java:286)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:53)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:96)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1187)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1109)
	at org.testng.TestNG.runSuites(TestNG.java:1039)
	at org.testng.TestNG.run(TestNG.java:1007)
	at com.intellij.rt.testng.IDEARemoteTestNG.run(IDEARemoteTestNG.java:65)
	at com.intellij.rt.testng.RemoteTestNGStarter.main(RemoteTestNGStarter.java:105)
